Datetime,googl,googl,googl,googl,googl
2025-07-31 17:55:00+00:00,192.30999755859375,192.42999267578125,192.1199951171875,192.42999267578125,220518
2025-07-31 18:00:00+00:00,192.11000061035156,192.4499969482422,192.0970001220703,192.2899932861328,432955
2025-07-31 18:05:00+00:00,192.07000732421875,192.22500610351562,191.94000244140625,192.1199951171875,281726
2025-07-31 18:10:00+00:00,192.16000366210938,192.44000244140625,192.0050048828125,192.0800018310547,289833
2025-07-31 18:15:00+00:00,192.02999877929688,192.19000244140625,191.7729949951172,192.13999938964844,338118
2025-07-31 18:20:00+00:00,192.16000366210938,192.3300018310547,192.0,192.02130126953125,267798
2025-07-31 18:25:00+00:00,192.27000427246094,192.2949981689453,192.08999633789062,192.1699981689453,240761
2025-07-31 18:30:00+00:00,192.42999267578125,192.50999450683594,192.24789428710938,192.24789428710938,272877
2025-07-31 18:35:00+00:00,192.24000549316406,192.55999755859375,192.23500061035156,192.42999267578125,245643
2025-07-31 18:40:00+00:00,192.1199951171875,192.3699951171875,192.0449981689453,192.22999572753906,289218
2025-07-31 18:45:00+00:00,192.00999450683594,192.2899932861328,191.9949951171875,192.10000610351562,374947
2025-07-31 18:50:00+00:00,191.77639770507812,192.05999755859375,191.6699981689453,192.02000427246094,323839
2025-07-31 18:55:00+00:00,191.64999389648438,191.8699951171875,191.60499572753906,191.7899932861328,290785
2025-07-31 19:00:00+00:00,191.77999877929688,191.8300018310547,191.65499877929688,191.66000366210938,234010
2025-07-31 19:05:00+00:00,191.74000549316406,191.9199981689453,191.7100067138672,191.75999450683594,202248
2025-07-31 19:10:00+00:00,191.69000244140625,191.86000061035156,191.6248016357422,191.72999572753906,260418
2025-07-31 19:15:00+00:00,191.77999877929688,191.80999755859375,191.57000732421875,191.67999267578125,249630
2025-07-31 19:20:00+00:00,191.86000061035156,191.9199981689453,191.68499755859375,191.7899932861328,344028
2025-07-31 19:25:00+00:00,191.75999450683594,191.97500610351562,191.64999389648438,191.86000061035156,410257
2025-07-31 19:30:00+00:00,192.02999877929688,192.0399932861328,191.75999450683594,191.75999450683594,453381
2025-07-31 19:35:00+00:00,191.83999633789062,192.14999389648438,191.80999755859375,192.0399932861328,471204
2025-07-31 19:40:00+00:00,191.90499877929688,192.02000427246094,191.75,191.83999633789062,487541
2025-07-31 19:45:00+00:00,191.4600067138672,192.0800018310547,191.41000366210938,191.9149932861328,570805
2025-07-31 19:50:00+00:00,191.19000244140625,191.77000427246094,191.10000610351562,191.4499969482422,1232030
2025-07-31 19:55:00+00:00,191.94000244140625,192.1300048828125,191.17999267578125,191.2100067138672,2528316
2025-08-01 13:30:00+00:00,189.5800018310547,190.82000732421875,188.9250030517578,189.02000427246094,3754964
2025-08-01 13:35:00+00:00,189.1199951171875,189.7100067138672,189.05999755859375,189.51010131835938,742292
2025-08-01 13:40:00+00:00,188.72000122070312,189.25,188.58999633789062,189.1300048828125,726725
2025-08-01 13:45:00+00:00,188.82000732421875,189.08999633789062,188.42999267578125,188.72999572753906,711945
2025-08-01 13:50:00+00:00,189.2949981689453,189.35000610351562,188.7100067138672,188.82000732421875,546787
